unit,run,asset,half,layer,expert,price,bias
b/strided/h1,b,strided,h1,3,2,-0.0641890338,0.00020301342
b/strided/h1,b,strided,h1,3,3,-0.0172001095,0.00220191479
b/strided/h1,b,strided,h1,3,4,-0.0063428231,-0.00379478931
b/strided/h1,b,strided,h1,3,5,0.00793686212,0.00020301342
b/strided/h1,b,strided,h1,3,6,0.00234012614,0.0012024641
b/strided/h1,b,strided,h1,3,7,0.0126271209,0.00220191479
b/strided/h1,b,strided,h1,3,8,-0.00854180539,-0.00479424
b/strided/h1,b,strided,h1,3,9,0.00646154285,-0.00179588795
b/strided/h1,b,strided,h1,3,10,0.00312348018,0.00220191479
b/strided/h1,b,strided,h1,3,11,0.00513787107,0.00320136547
b/strided/h1,b,strided,h1,3,12,0.0122925691,0.00420081615
b/strided/h1,b,strided,h1,3,13,-0.000962357917,-0.00179588795
b/strided/h1,b,strided,h1,3,14,0.00189285824,0.00520026684
b/strided/h1,b,strided,h1,3,15,-0.0184638304,0.00220191479
b/strided/h1,b,strided,h1,3,16,-0.0444854164,-0.00679314137
b/strided/h1,b,strided,h1,3,17,0.0129832577,0.00619971752
b/strided/h1,b,strided,h1,3,18,0.0148778735,0.00220191479
b/strided/h1,b,strided,h1,3,19,0.00245844159,-0.00379478931
b/strided/h1,b,strided,h1,3,20,0.0103920808,0.00420081615
b/strided/h1,b,strided,h1,3,21,-0.0120316126,-0.00779259205
b/strided/h1,b,strided,h1,3,22,0.00508898758,0.00020301342
b/strided/h1,b,strided,h1,3,23,0.00852649245,-0.00279533863
b/strided/h1,b,strided,h1,3,24,0.0128153682,0.00919806957
b/strided/h1,b,strided,h1,3,25,0.00806371803,0.00520026684
b/strided/h1,b,strided,h1,3,26,0.0143380371,0.00320136547
b/strided/h1,b,strided,h1,3,27,-0.00348917972,0.00020301342
b/strided/h1,b,strided,h1,3,28,-0.0146275125,-0.0117903948
b/strided/h1,b,strided,h1,3,29,0.01064732,0.00320136547
b/strided/h1,b,strided,h1,3,30,-0.0501796377,0.00420081615
b/strided/h1,b,strided,h1,3,31,0.00922626309,-0.000796437263
b/strided/h1,b,strided,h1,3,32,-0.00368507644,-0.00579369068
b/strided/h1,b,strided,h1,3,33,0.00188724655,0.00520026684
b/strided/h1,b,strided,h1,3,34,0.000698234006,-0.00179588795
b/strided/h1,b,strided,h1,3,35,0.0124642479,0.00520026684
b/strided/h1,b,strided,h1,3,36,-0.00811314461,0.0012024641
b/strided/h1,b,strided,h1,3,37,0.00672580051,-0.00179588795
b/strided/h1,b,strided,h1,3,38,0.0103041165,0.00020301342
b/strided/h1,b,strided,h1,3,39,0.00867305678,-0.00179588795
b/strided/h1,b,strided,h1,3,40,0.00719477544,-0.00179588795
b/strided/h1,b,strided,h1,3,41,0.00160780158,-0.00279533863
b/strided/h1,b,strided,h1,3,42,-0.00313139562,-0.00379478931
b/strided/h1,b,strided,h1,3,43,0.0129147734,0.00420081615
b/strided/h1,b,strided,h1,3,44,-0.00294653251,0.00020301342
b/strided/h1,b,strided,h1,3,45,-0.00841393945,-0.00579369068
b/strided/h1,b,strided,h1,3,46,2.05096367e-05,-0.00879204273
b/strided/h1,b,strided,h1,3,47,0.00391222076,0.00220191479
b/strided/h1,b,strided,h1,3,48,0.00550463521,0.00719916821
b/strided/h1,b,strided,h1,3,49,0.0144779215,0.00719916821
b/strided/h1,b,strided,h1,3,50,0.00301409704,-0.00279533863
b/strided/h1,b,strided,h1,3,51,-0.00853594876,-0.00279533863
b/strided/h1,b,strided,h1,3,52,0.000300007225,-0.00679314137
b/strided/h1,b,strided,h1,3,53,-0.0088162899,-0.00279533863
b/strided/h1,b,strided,h1,3,54,0.0086301894,0.00220191479
b/strided/h1,b,strided,h1,3,55,0.00852434785,0.0012024641
b/strided/h1,b,strided,h1,3,56,-0.0104936705,-0.000796437263
b/strided/h1,b,strided,h1,3,57,-0.0236406417,-0.000796437263
b/strided/h1,b,strided,h1,3,58,0.00935744406,-0.000796437263
b/strided/h1,b,strided,h1,3,59,-0.00283075748,0.00320136547
b/strided/h1,b,strided,h1,3,60,0.0148714618,0.00020301342
b/strided/h1,b,strided,h1,3,61,0.00908546481,-0.00179588795
b/strided/h1,b,strided,h1,3,62,0.0136548987,0.00819861889
b/strided/h1,b,strided,h1,3,63,0.00837369618,0.00020301342
b/strided/h1,b,strided,h1,4,0,0.0029107501,-0.00299835205
b/strided/h1,b,strided,h1,4,1,0.00240230316,0.00199890137
b/strided/h1,b,strided,h1,4,2,0.0119234045,0.00199890137
b/strided/h1,b,strided,h1,4,3,-0.00491458585,-0.0129928589
b/strided/h1,b,strided,h1,4,4,0.00204515399,0.000999450684
b/strided/h1,b,strided,h1,4,5,-0.0140056213,-0.00799560547
b/strided/h1,b,strided,h1,4,6,0.00503911136,0
b/strided/h1,b,strided,h1,4,7,-0.00312568282,-0.00199890137
b/strided/h1,b,strided,h1,4,8,0.00824188406,-0.00199890137
b/strided/h1,b,strided,h1,4,9,0.00730954029,0.00299835205
b/strided/h1,b,strided,h1,4,10,0.0128402623,-0.00199890137
b/strided/h1,b,strided,h1,4,11,0.00321146438,0.00399780273
b/strided/h1,b,strided,h1,4,12,0.00596068555,0.00399780273
b/strided/h1,b,strided,h1,4,13,0.0132550631,0.00499725342
b/strided/h1,b,strided,h1,4,14,-0.00454555487,-0.00299835205
b/strided/h1,b,strided,h1,4,15,0.00521082932,0.00399780273
b/strided/h1,b,strided,h1,4,16,-0.000303516048,-0.00499725342
b/strided/h1,b,strided,h1,4,17,0.00970010587,-0.000999450684
b/strided/h1,b,strided,h1,4,18,0.00390990137,0
b/strided/h1,b,strided,h1,4,19,0.014408002,0
b/strided/h1,b,strided,h1,4,20,-0.00991306396,-0.00199890137
b/strided/h1,b,strided,h1,4,21,0.00949302467,0.00199890137
b/strided/h1,b,strided,h1,4,22,-0.061216551,-0.00499725342
b/strided/h1,b,strided,h1,4,23,0.00922989601,0.000999450684
b/strided/h1,b,strided,h1,4,24,0.00684376119,-0.00199890137
b/strided/h1,b,strided,h1,4,25,0.0087299986,0.00199890137
b/strided/h1,b,strided,h1,4,26,0.0110512708,-0.00299835205
b/strided/h1,b,strided,h1,4,27,0.00808811525,-0.00199890137
b/strided/h1,b,strided,h1,4,28,0.0107919822,0.00799560547
b/strided/h1,b,strided,h1,4,29,0.00558697328,-0.000999450684
b/strided/h1,b,strided,h1,4,30,0.0129333982,0.00199890137
b/strided/h1,b,strided,h1,4,31,-0.0113352375,-0.00399780273
b/strided/h1,b,strided,h1,4,32,-0.00157154014,0.000999450684
b/strided/h1,b,strided,h1,4,33,-0.130022399,0.00399780273
b/strided/h1,b,strided,h1,4,34,0.0104634982,0.00499725342
b/strided/h1,b,strided,h1,4,35,-0.00581908284,0
b/strided/h1,b,strided,h1,4,36,0.0148636416,0.00899505615
b/strided/h1,b,strided,h1,4,37,0.00266064948,-0.00199890137
b/strided/h1,b,strided,h1,4,38,-0.000624366454,-0.00799560547
b/strided/h1,b,strided,h1,4,39,0.00540162215,0.00799560547
b/strided/h1,b,strided,h1,4,40,0.00393577421,-0.00199890137
b/strided/h1,b,strided,h1,4,41,0.0101742292,0.00399780273
b/strided/h1,b,strided,h1,4,42,0.00410143717,-0.00799560547
b/strided/h1,b,strided,h1,4,43,0.0139929078,0.00299835205
b/strided/h1,b,strided,h1,4,44,0.0142433132,0.00799560547
b/strided/h1,b,strided,h1,4,45,-0.0197165426,-0.00199890137
b/strided/h1,b,strided,h1,4,46,-0.120623992,-0.000999450684
b/strided/h1,b,strided,h1,4,47,-0.00407685002,0.000999450684
b/strided/h1,b,strided,h1,4,48,0.0139599858,0
b/strided/h1,b,strided,h1,4,49,0.00465762743,0.0059967041
b/strided/h1,b,strided,h1,4,50,0.00391336309,-0.00499725342
b/strided/h1,b,strided,h1,4,51,0.000141306897,-0.00399780273
b/strided/h1,b,strided,h1,4,52,0.0101432885,-0.00199890137
b/strided/h1,b,strided,h1,4,53,0.00871372188,-0.00299835205
b/strided/h1,b,strided,h1,4,54,0.0121737778,-0.00299835205
b/strided/h1,b,strided,h1,4,55,0.0145390105,0.00199890137
b/strided/h1,b,strided,h1,4,56,0.00737765024,0.00399780273
b/strided/h1,b,strided,h1,4,57,0.00791749696,0.00699615479
b/strided/h1,b,strided,h1,4,58,-0.00466541981,0
b/strided/h1,b,strided,h1,4,59,0.0104208315,-0.00199890137
b/strided/h1,b,strided,h1,4,60,0.0102575308,-0.000999450684
b/strided/h1,b,strided,h1,4,61,0.00563356152,0
b/strided/h1,b,strided,h1,4,62,0.00842598954,0.00499725342
b/strided/h1,b,strided,h1,4,63,0.00725090934,-0.0059967041
b/strided/h1,b,strided,h1,5,0,0.0132240236,0.0050753355
b/strided/h1,b,strided,h1,5,1,0.0136073914,0.00207698345
b/strided/h1,b,strided,h1,5,2,0.00934334358,7.80820847e-05
b/strided/h1,b,strided,h1,5,3,0.00794984845,7.80820847e-05
b/strided/h1,b,strided,h1,5,4,0.00783053159,-0.00491917133
b/strided/h1,b,strided,h1,5,5,0.0106229519,-0.000921368599
b/strided/h1,b,strided,h1,5,6,0.00514831932,0.00107753277
b/strided/h1,b,strided,h1,5,7,0.00768924297,0.00207698345
b/strided/h1,b,strided,h1,5,8,-0.00768803361,7.80820847e-05
b/strided/h1,b,strided,h1,5,9,0.00923503262,-0.00192081928
b/strided/h1,b,strided,h1,5,10,0.00359380457,0.00407588482
b/strided/h1,b,strided,h1,5,11,0.00837481839,0.00107753277
b/strided/h1,b,strided,h1,5,12,0.00883006982,0.00407588482
b/strided/h1,b,strided,h1,5,13,-0.0399459752,-0.00192081928
b/strided/h1,b,strided,h1,5,14,0.00508657263,-0.00292026997
b/strided/h1,b,strided,h1,5,15,-0.00194797034,-0.00292026997
b/strided/h1,b,strided,h1,5,16,0.0116271486,0.00107753277
b/strided/h1,b,strided,h1,5,17,0.0132311811,-0.000921368599
b/strided/h1,b,strided,h1,5,18,0.000383468832,-0.00391972065
b/strided/h1,b,strided,h1,5,19,0.0109750645,-0.00292026997
b/strided/h1,b,strided,h1,5,20,0.00129872493,-0.00292026997
b/strided/h1,b,strided,h1,5,21,0.00998564695,0.00107753277
b/strided/h1,b,strided,h1,5,22,-0.000770841005,0.00307643414
b/strided/h1,b,strided,h1,5,23,0.00798991441,0.00307643414
b/strided/h1,b,strided,h1,5,24,0.0110284321,0.0050753355
b/strided/h1,b,strided,h1,5,25,-0.0024211949,7.80820847e-05
b/strided/h1,b,strided,h1,5,26,0.00789191041,-0.0069180727
b/strided/h1,b,strided,h1,5,27,0.00406840702,-0.00192081928
b/strided/h1,b,strided,h1,5,28,0.0102345215,0.00107753277
b/strided/h1,b,strided,h1,5,29,0.00447332791,-0.00192081928
b/strided/h1,b,strided,h1,5,30,0.0104654187,-0.00591862202
b/strided/h1,b,strided,h1,5,31,0.0135571554,-0.00192081928
b/strided/h1,b,strided,h1,5,32,0.0129691547,-0.00591862202
b/strided/h1,b,strided,h1,5,33,-0.0928239983,7.80820847e-05
b/strided/h1,b,strided,h1,5,34,0.0105911128,0.00307643414
b/strided/h1,b,strided,h1,5,35,0.0143752515,0.00207698345
b/strided/h1,b,strided,h1,5,36,0.00650370007,-0.00192081928
b/strided/h1,b,strided,h1,5,37,0.0129070592,0.00707423687
b/strided/h1,b,strided,h1,5,38,0.0120437739,-0.00192081928
b/strided/h1,b,strided,h1,5,39,0.0120218781,-0.00292026997
b/strided/h1,b,strided,h1,5,40,0.00755628457,0.0050753355
b/strided/h1,b,strided,h1,5,41,0.0134006103,0.00307643414
b/strided/h1,b,strided,h1,5,42,0.0123757215,0.00307643414
b/strided/h1,b,strided,h1,5,43,0.00205027663,0.00107753277
b/strided/h1,b,strided,h1,5,44,0.012234621,-0.00192081928
b/strided/h1,b,strided,h1,5,45,0.0082267055,-0.000921368599
b/strided/h1,b,strided,h1,5,46,0.00866509813,0.00107753277
b/strided/h1,b,strided,h1,5,47,-0.00145552422,7.80820847e-05
b/strided/h1,b,strided,h1,5,48,0.00534601908,-0.00292026997
b/strided/h1,b,strided,h1,5,49,0.00627545153,-0.00891697407
b/strided/h1,b,strided,h1,5,50,0.000972933856,-0.00292026997
b/strided/h1,b,strided,h1,5,51,0.013656108,0.00107753277
b/strided/h1,b,strided,h1,5,52,0.0123605,0.00207698345
b/strided/h1,b,strided,h1,5,53,0.0109778831,0.00207698345
b/strided/h1,b,strided,h1,5,54,0.00675894904,-0.000921368599
b/strided/h1,b,strided,h1,5,55,0.0098358996,0.00307643414
b/strided/h1,b,strided,h1,5,56,0.0128905566,-0.00791752338
b/strided/h1,b,strided,h1,5,57,-0.0189344941,0.00407588482
b/strided/h1,b,strided,h1,5,58,0.00550006123,-0.00491917133
b/strided/h1,b,strided,h1,5,59,0.0097266834,-0.00192081928
b/strided/h1,b,strided,h1,5,60,-0.00836302734,0.00407588482
b/strided/h1,b,strided,h1,5,61,0.00275262378,0.00407588482
b/strided/h1,b,strided,h1,5,62,-0.308850165,0.00607478619
b/strided/h1,b,strided,h1,5,63,0.0124800334,0.00407588482
b/strided/h1,b,strided,h1,6,0,0.00659648244,0.00357615948
b/strided/h1,b,strided,h1,6,1,0.0111834193,-0.0114156008
b/strided/h1,b,strided,h1,6,2,0.00452845179,-0.00441944599
b/strided/h1,b,strided,h1,6,3,0.00655707631,-0.00441944599
b/strided/h1,b,strided,h1,6,4,0.00738441765,-0.00341999531
b/strided/h1,b,strided,h1,6,5,0.00672474045,0.000577807426
b/strided/h1,b,strided,h1,6,6,0.00835713309,0.000577807426
b/strided/h1,b,strided,h1,6,7,0.00729834762,0.00457561016
b/strided/h1,b,strided,h1,6,8,0.00511926234,0.00357615948
b/strided/h1,b,strided,h1,6,9,0.00495236351,0.00257670879
b/strided/h1,b,strided,h1,6,10,0.0119896488,0.00757396221
b/strided/h1,b,strided,h1,6,11,-0.0531072886,-0.00741779804
b/strided/h1,b,strided,h1,6,12,0.00600091282,0.00357615948
b/strided/h1,b,strided,h1,6,13,0.0100367594,0.000577807426
b/strided/h1,b,strided,h1,6,14,0.00737863787,-0.000421643257
b/strided/h1,b,strided,h1,6,15,0.00575611469,0.00257670879
b/strided/h1,b,strided,h1,6,16,0.00997384645,0.00157725811
b/strided/h1,b,strided,h1,6,17,0.00825142309,-0.000421643257
b/strided/h1,b,strided,h1,6,18,0.005985302,-0.00641834736
b/strided/h1,b,strided,h1,6,19,-0.00165237199,0.000577807426
b/strided/h1,b,strided,h1,6,20,0.00997495007,0.00157725811
b/strided/h1,b,strided,h1,6,21,-0.0483698369,-0.000421643257
b/strided/h1,b,strided,h1,6,22,-0.0119379611,-0.00242054462
b/strided/h1,b,strided,h1,6,23,-0.0130752415,0.00357615948
b/strided/h1,b,strided,h1,6,24,-0.000537724856,-0.000421643257
b/strided/h1,b,strided,h1,6,25,0.0051714341,-0.000421643257
b/strided/h1,b,strided,h1,6,26,0.00300523088,0.00357615948
b/strided/h1,b,strided,h1,6,27,0.00331385255,-0.00741779804
b/strided/h1,b,strided,h1,6,28,0.00902425715,0.00157725811
b/strided/h1,b,strided,h1,6,29,0.0122927083,0.00357615948
b/strided/h1,b,strided,h1,6,30,0.00452000562,-0.00341999531
b/strided/h1,b,strided,h1,6,31,0.00694964182,0.00157725811
b/strided/h1,b,strided,h1,6,32,0.00936068788,-0.00142109394
b/strided/h1,b,strided,h1,6,33,0.00487302065,0.000577807426
b/strided/h1,b,strided,h1,6,34,0.00538970258,-0.00142109394
b/strided/h1,b,strided,h1,6,35,0.00843548969,-0.00242054462
b/strided/h1,b,strided,h1,6,36,0.00498982527,-0.00242054462
b/strided/h1,b,strided,h1,6,37,-0.0346327607,0.00157725811
b/strided/h1,b,strided,h1,6,38,0.00768926747,0.00257670879
b/strided/h1,b,strided,h1,6,39,0.011318137,0.00257670879
b/strided/h1,b,strided,h1,6,40,0.00179349732,0.00157725811
b/strided/h1,b,strided,h1,6,41,-0.00182071693,-0.000421643257
b/strided/h1,b,strided,h1,6,42,-0.0126806327,-0.00242054462
b/strided/h1,b,strided,h1,6,43,0.00668915089,0.00257670879
b/strided/h1,b,strided,h1,6,44,0.00517787419,-0.00242054462
b/strided/h1,b,strided,h1,6,45,0.000739166589,0.000577807426
b/strided/h1,b,strided,h1,6,46,0.0116097702,-0.00341999531
b/strided/h1,b,strided,h1,6,47,-0.00308762274,0.00357615948
b/strided/h1,b,strided,h1,6,48,0.00391060215,-0.00242054462
b/strided/h1,b,strided,h1,6,49,0.000393899234,0.00557506084
b/strided/h1,b,strided,h1,6,50,0.00555694577,0.00357615948
b/strided/h1,b,strided,h1,6,51,0.00554818761,-0.00242054462
b/strided/h1,b,strided,h1,6,52,-0.00104572337,-0.000421643257
b/strided/h1,b,strided,h1,6,53,-0.070120477,-0.00341999531
b/strided/h1,b,strided,h1,6,54,0.00723819629,0.00257670879
b/strided/h1,b,strided,h1,6,55,0.00236018475,-0.00541889668
b/strided/h1,b,strided,h1,6,56,0.00901817072,0.00457561016
b/strided/h1,b,strided,h1,6,57,0.00417907637,0.00157725811
b/strided/h1,b,strided,h1,6,58,0.0057045399,-0.00142109394
b/strided/h1,b,strided,h1,6,59,-0.0538007151,-0.00541889668
b/strided/h1,b,strided,h1,6,60,0.01068006,0.0085734129
b/strided/h1,b,strided,h1,6,61,0.011783955,0.00157725811
b/strided/h1,b,strided,h1,6,62,-0.0343281179,0.000577807426
b/strided/h1,b,strided,h1,6,63,0.00743136376,-0.00142109394
b/strided/h1,b,strided,h1,7,0,0.00943020294,0.00788629055
b/strided/h1,b,strided,h1,7,1,0.00252375594,-0.00510656834
b/strided/h1,b,strided,h1,7,2,0.00791972811,0.0048879385
b/strided/h1,b,strided,h1,7,3,0.00325507513,-0.0071054697
b/strided/h1,b,strided,h1,7,4,-0.00254593435,-0.00310766697
b/strided/h1,b,strided,h1,7,5,-0.0933739352,0.0048879385
b/strided/h1,b,strided,h1,7,6,-0.016793702,0.00188958645
b/strided/h1,b,strided,h1,7,7,0.00146433088,-0.00510656834
b/strided/h1,b,strided,h1,7,8,0.00681842776,-0.0011087656
b/strided/h1,b,strided,h1,7,9,0.0022582715,0.00288903713
b/strided/h1,b,strided,h1,7,10,0.005426399,0.00588738918
b/strided/h1,b,strided,h1,7,11,-0.00455350284,0.0048879385
b/strided/h1,b,strided,h1,7,12,0.00675372621,0.00288903713
b/strided/h1,b,strided,h1,7,13,0.0110628892,0.00188958645
b/strided/h1,b,strided,h1,7,14,-0.00268936012,-0.0011087656
b/strided/h1,b,strided,h1,7,15,0.00785385799,0.00188958645
b/strided/h1,b,strided,h1,7,16,0.0043084892,-0.00610601902
b/strided/h1,b,strided,h1,7,17,-0.0125459318,-0.00210821629
b/strided/h1,b,strided,h1,7,18,-0.0016962911,-0.00510656834
b/strided/h1,b,strided,h1,7,19,0.00703153322,0.0048879385
b/strided/h1,b,strided,h1,7,20,0.0054856218,-0.000109314919
b/strided/h1,b,strided,h1,7,21,0.0106787032,0.00188958645
b/strided/h1,b,strided,h1,7,22,0.00157163414,-0.00810492039
b/strided/h1,b,strided,h1,7,23,0.0104480612,0.00288903713
b/strided/h1,b,strided,h1,7,24,0.00887642457,-0.0071054697
b/strided/h1,b,strided,h1,7,25,-0.000292620338,-0.0011087656
b/strided/h1,b,strided,h1,7,26,0.00970667163,0.00288903713
b/strided/h1,b,strided,h1,7,27,0.00433076667,0.00188958645
b/strided/h1,b,strided,h1,7,28,-0.0117151984,-0.0071054697
b/strided/h1,b,strided,h1,7,29,0.00732312962,-0.00410711765
b/strided/h1,b,strided,h1,7,30,0.00143960822,-0.000109314919
b/strided/h1,b,strided,h1,7,31,0.00504745967,-0.0071054697
b/strided/h1,b,strided,h1,7,32,-0.000506179589,-0.00610601902
b/strided/h1,b,strided,h1,7,33,-2.76588326e-05,-0.0011087656
b/strided/h1,b,strided,h1,7,34,0.00499252351,-0.00510656834
b/strided/h1,b,strided,h1,7,35,0.00937403045,0.00588738918
b/strided/h1,b,strided,h1,7,36,-0.00224805455,-0.0011087656
b/strided/h1,b,strided,h1,7,37,0.00759404321,0.0048879385
b/strided/h1,b,strided,h1,7,38,0.00752428389,0.00388848782
b/strided/h1,b,strided,h1,7,39,0.00780244247,0.00288903713
b/strided/h1,b,strided,h1,7,40,0.00958440807,0.00188958645
b/strided/h1,b,strided,h1,7,41,0.00748590059,-0.00210821629
b/strided/h1,b,strided,h1,7,42,0.011703417,0.0048879385
b/strided/h1,b,strided,h1,7,43,0.00842834316,0.00388848782
b/strided/h1,b,strided,h1,7,44,0.00264362484,-0.00310766697
b/strided/h1,b,strided,h1,7,45,-0.0576997695,-0.00210821629
b/strided/h1,b,strided,h1,7,46,0.01325227,0.00188958645
b/strided/h1,b,strided,h1,7,47,0.010889248,-0.00510656834
b/strided/h1,b,strided,h1,7,48,0.00219624518,0.000890135765
b/strided/h1,b,strided,h1,7,49,-0.0127989447,0.000890135765
b/strided/h1,b,strided,h1,7,50,0.00115530501,-0.000109314919
b/strided/h1,b,strided,h1,7,51,0.0097398514,0.00588738918
b/strided/h1,b,strided,h1,7,52,0.0109633995,0.000890135765
b/strided/h1,b,strided,h1,7,53,0.00150762457,-0.00410711765
b/strided/h1,b,strided,h1,7,54,0.0078194412,0.00188958645
b/strided/h1,b,strided,h1,7,55,0.00545602879,0.00588738918
b/strided/h1,b,strided,h1,7,56,-0.00244769984,0.000890135765
b/strided/h1,b,strided,h1,7,57,-0.0152760467,-0.000109314919
b/strided/h1,b,strided,h1,7,58,-0.0287065214,-0.000109314919
b/strided/h1,b,strided,h1,7,59,-0.000666616201,0.0048879385
b/strided/h1,b,strided,h1,7,60,0.00325930869,-0.00410711765
b/strided/h1,b,strided,h1,7,61,0.0108874019,0.00388848782
b/strided/h1,b,strided,h1,7,62,0.0110018773,0.000890135765
b/strided/h1,b,strided,h1,7,63,-0.0396918193,-0.00610601902
b/strided/h1,b,strided,h1,8,0,0.0129638745,-0.00409150124
b/strided/h1,b,strided,h1,8,1,0.00282037052,-0.00309205055
b/strided/h1,b,strided,h1,8,2,0.0119782409,-0.00409150124
b/strided/h1,b,strided,h1,8,3,-0.000788826695,-0.0170843601
b/strided/h1,b,strided,h1,8,4,0.00998948262,-0.0130865574
b/strided/h1,b,strided,h1,8,5,0.00877109942,-0.00409150124
b/strided/h1,b,strided,h1,8,6,0.0183651385,0.00890135765
b/strided/h1,b,strided,h1,8,7,0.00515166976,-0.00509095192
b/strided/h1,b,strided,h1,8,8,0.0043105048,-0.00109314919
b/strided/h1,b,strided,h1,8,9,0.01097101,0.0059030056
b/strided/h1,b,strided,h1,8,10,0.0113753521,0.00790190697
b/strided/h1,b,strided,h1,8,11,0.0066228968,0.0059030056
b/strided/h1,b,strided,h1,8,12,0.00282548907,0.000905752182
b/strided/h1,b,strided,h1,8,13,0.0166520709,0.00190520287
b/strided/h1,b,strided,h1,8,14,0.0115688506,0.00890135765
b/strided/h1,b,strided,h1,8,15,0.00347714618,0.00290465355
b/strided/h1,b,strided,h1,8,16,0.0125433479,-0.00109314919
b/strided/h1,b,strided,h1,8,17,0.0137419089,-0.00409150124
b/strided/h1,b,strided,h1,8,18,-0.372124972,0.00190520287
b/strided/h1,b,strided,h1,8,19,0.0105335245,0.00490355492
b/strided/h1,b,strided,h1,8,20,0.012119008,-0.0060904026
b/strided/h1,b,strided,h1,8,21,0.0118794411,0.00190520287
b/strided/h1,b,strided,h1,8,22,0.00865180258,-0.0060904026
b/strided/h1,b,strided,h1,8,23,0.00908647132,0.00190520287
b/strided/h1,b,strided,h1,8,24,0.0148489399,-0.00509095192
b/strided/h1,b,strided,h1,8,25,-0.00277363715,-0.00708985329
b/strided/h1,b,strided,h1,8,26,0.0138353634,0.00490355492
b/strided/h1,b,strided,h1,8,27,0.00969380586,-0.00309205055
b/strided/h1,b,strided,h1,8,28,0.0161259806,0.00690245628
b/strided/h1,b,strided,h1,8,29,0.0131629703,0.0059030056
b/strided/h1,b,strided,h1,8,30,0.0141270252,0.00690245628
b/strided/h1,b,strided,h1,8,31,0.0120314595,-0.011087656
b/strided/h1,b,strided,h1,8,32,0.012308602,0.0059030056
b/strided/h1,b,strided,h1,8,33,0.00634608351,-0.0060904026
b/strided/h1,b,strided,h1,8,34,0.00926627688,-9.36985016e-05
b/strided/h1,b,strided,h1,8,35,0.00929420608,-0.00309205055
b/strided/h1,b,strided,h1,8,36,0.00430452291,-0.00209259987
b/strided/h1,b,strided,h1,8,37,0.0110885592,0.000905752182
b/strided/h1,b,strided,h1,8,38,-0.0330600312,0.000905752182
b/strided/h1,b,strided,h1,8,39,0.010830039,0.0059030056
b/strided/h1,b,strided,h1,8,40,0.0159077419,0.0059030056
b/strided/h1,b,strided,h1,8,41,0.0142716572,0.00290465355
b/strided/h1,b,strided,h1,8,42,0.0113572448,-0.00509095192
b/strided/h1,b,strided,h1,8,43,0.00791938955,-9.36985016e-05
b/strided/h1,b,strided,h1,8,44,0.0148294566,-9.36985016e-05
b/strided/h1,b,strided,h1,8,45,0.00584568156,-0.00309205055
b/strided/h1,b,strided,h1,8,46,0.0130998895,-0.00309205055
b/strided/h1,b,strided,h1,8,47,0.0162854644,-9.36985016e-05
b/strided/h1,b,strided,h1,8,48,-0.167171573,0.00490355492
b/strided/h1,b,strided,h1,8,49,0.00452337673,-0.00109314919
b/strided/h1,b,strided,h1,8,50,0.0142036088,-0.00808930397
b/strided/h1,b,strided,h1,8,51,0.00411948402,0.000905752182
b/strided/h1,b,strided,h1,8,52,0.00306074488,0.000905752182
b/strided/h1,b,strided,h1,8,53,0.0105296176,-0.00409150124
b/strided/h1,b,strided,h1,8,54,0.00808189231,-9.36985016e-05
b/strided/h1,b,strided,h1,8,55,0.0142903116,0.00990080833
b/strided/h1,b,strided,h1,8,56,0.0144888324,0.000905752182
b/strided/h1,b,strided,h1,8,57,0.012572279,0.00790190697
b/strided/h1,b,strided,h1,8,58,-0.0337509161,0.00190520287
b/strided/h1,b,strided,h1,8,59,0.00462124197,-0.00209259987
b/strided/h1,b,strided,h1,8,60,0.00863384179,0.0059030056
b/strided/h1,b,strided,h1,8,61,0.011793019,-0.00808930397
b/strided/h1,b,strided,h1,8,62,0.0125863606,0.00790190697
b/strided/h1,b,strided,h1,8,63,0.0129862845,-9.36985016e-05
b/strided/h1,b,strided,h1,9,0,-0.00118786477,0.00156164169
b/strided/h1,b,strided,h1,9,1,0.0051203821,-0.00743341446
b/strided/h1,b,strided,h1,9,2,0.00758301645,0.00356054306
b/strided/h1,b,strided,h1,9,3,0.00945880349,-0.00643396378
b/strided/h1,b,strided,h1,9,4,0.00622955795,-0.00343561172
b/strided/h1,b,strided,h1,9,5,0.00678945511,0.00356054306
b/strided/h1,b,strided,h1,9,6,-0.00932210645,-0.0104317665
b/strided/h1,b,strided,h1,9,7,-0.0513050129,0.00955724716
b/strided/h1,b,strided,h1,9,8,0.00497572209,-0.0124306679
b/strided/h1,b,strided,h1,9,9,0.00256536101,-0.00643396378
b/strided/h1,b,strided,h1,9,10,0.00755906376,-0.00343561172
b/strided/h1,b,strided,h1,9,11,0.00620224226,0.00555944443
b/strided/h1,b,strided,h1,9,12,0.00561547644,-0.000437259674
b/strided/h1,b,strided,h1,9,13,-0.0118147932,0.00256109238
b/strided/h1,b,strided,h1,9,14,0.0107713835,-0.00443506241
b/strided/h1,b,strided,h1,9,15,0.00492946237,0.00256109238
b/strided/h1,b,strided,h1,9,16,-0.013309314,0.00655889511
b/strided/h1,b,strided,h1,9,17,0.0118105429,0.0115561485
b/strided/h1,b,strided,h1,9,18,0.00762162396,-0.00443506241
b/strided/h1,b,strided,h1,9,19,0.00182916495,-0.021425724
b/strided/h1,b,strided,h1,9,20,0.00821186128,-0.000437259674
